timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1675687354195,6,HTTP Request Little 2KB,200,OK,Thread Group 1 1-14,,true,,2308,122,20,20,http://192.168.33.4/cSE5YWFXH7Ev,6,0,0
1675687354373,12,HTTP Request Little 2KB,200,OK,Thread Group 1 1-15,,true,,2308,122,20,20,http://192.168.33.4/cSE5YWFXH7Ev,12,0,0
1675687354227,381,HTTP Request Medium 3MB,200,OK,Thread Group 1 1-10,,true,,3145994,122,20,20,http://192.168.33.4/p3wr15IiDlNB,8,0,0
1675687354715,17,HTTP Request Little 3KB,200,OK,Thread Group 1 1-11,,true,,2308,122,20,20,http://192.168.33.4/P60Yf4SiU0JI,17,0,0
1675687353314,1510,HTTP Request Large 20MB,200,OK,Thread Group 1 1-8,,true,,20971788,122,20,20,http://192.168.33.4/ADfEpzbbF17b,7,0,0
1675687354554,283,HTTP Request Medium 2MB,200,OK,Thread Group 1 1-2,,true,,2097418,122,20,20,http://192.168.33.4/cHZtINOg4AW0,12,0,0
1675687354856,30,HTTP Request Little 2KB,200,OK,Thread Group 1 1-12,,true,,2308,122,20,20,http://192.168.33.4/cSE5YWFXH7Ev,30,0,0
1675687354824,130,HTTP Request Medium 1MB,200,OK,Thread Group 1 1-8,,true,,1048842,122,20,20,http://192.168.33.4/RiF2iE8dUBpB,8,0,0
1675687353695,1298,HTTP Request Large 13MB,200,OK,Thread Group 1 1-3,,true,,13631755,122,20,20,http://192.168.33.4/TsVgQwj95YhF,5,0,0
1675687354140,884,HTTP Request Large 10MB,200,OK,Thread Group 1 1-1,,true,,10486027,122,20,20,http://192.168.33.4/fBc2MX4TAHP1,17,0,0
1675687355025,5,HTTP Request Little 1KB,200,OK,Thread Group 1 1-10,,true,,1284,111,20,20,http://192.168.33.4/1,5,0,0
1675687353513,1526,HTTP Request Large 16MB,200,OK,Thread Group 1 1-18,,true,,16777484,122,20,20,http://192.168.33.4/YjYws6KWlF1E,5,0,0
1675687355039,7,HTTP Request Little 3KB,200,OK,Thread Group 1 1-18,,true,,2308,122,20,20,http://192.168.33.4/P60Yf4SiU0JI,7,0,0
1675687353505,1608,HTTP Request Large 16MB,200,OK,Thread Group 1 1-16,,true,,16777484,122,20,20,http://192.168.33.4/YjYws6KWlF1E,7,0,0
1675687353468,1683,HTTP Request Large 16MB,200,OK,Thread Group 1 1-19,,true,,16777484,122,20,20,http://192.168.33.4/YjYws6KWlF1E,15,0,0
1675687353581,1573,HTTP Request Large 16MB,200,OK,Thread Group 1 1-17,,true,,16777484,122,20,20,http://192.168.33.4/YjYws6KWlF1E,38,0,0
1675687353652,1550,HTTP Request Large 20MB,200,OK,Thread Group 1 1-4,,true,,20971788,122,20,20,http://192.168.33.4/ADfEpzbbF17b,26,0,0
1675687355154,108,HTTP Request Medium 1MB,200,OK,Thread Group 1 1-17,,true,,1048842,122,20,20,http://192.168.33.4/RiF2iE8dUBpB,9,0,0
1675687354993,300,HTTP Request Medium 3MB,200,OK,Thread Group 1 1-3,,true,,3145994,122,20,20,http://192.168.33.4/p3wr15IiDlNB,8,0,0
1675687354995,310,HTTP Request Medium 3MB,200,OK,Thread Group 1 1-14,,true,,3145994,122,20,20,http://192.168.33.4/p3wr15IiDlNB,15,0,0
1675687355152,205,HTTP Request Medium 2MB,200,OK,Thread Group 1 1-19,,true,,2097418,122,20,20,http://192.168.33.4/cHZtINOg4AW0,19,0,0
1675687355355,6,HTTP Request Little 2KB,200,OK,Thread Group 1 1-2,,true,,2308,122,20,20,http://192.168.33.4/cSE5YWFXH7Ev,6,0,0
1675687353634,1797,HTTP Request Large 20MB,200,OK,Thread Group 1 1-13,,true,,20971788,122,20,20,http://192.168.33.4/ADfEpzbbF17b,6,0,0
1675687353567,1923,HTTP Request Large 20MB,200,OK,Thread Group 1 1-9,,true,,20971788,122,20,20,http://192.168.33.4/ADfEpzbbF17b,38,0,0
1675687355431,61,HTTP Request Medium 1MB,200,OK,Thread Group 1 1-13,,true,,1048842,122,20,20,http://192.168.33.4/RiF2iE8dUBpB,13,0,0
1675687355490,11,HTTP Request Little 3KB,200,OK,Thread Group 1 1-9,,true,,2308,122,20,20,http://192.168.33.4/P60Yf4SiU0JI,11,0,0
1675687355656,20,HTTP Request Little 1KB,200,OK,Thread Group 1 1-12,,true,,1284,111,20,20,http://192.168.33.4/1,20,0,0
1675687353494,2199,HTTP Request Large 20MB,200,OK,Thread Group 1 1-20,,true,,20971788,122,20,20,http://192.168.33.4/ADfEpzbbF17b,9,0,0
1675687355693,7,HTTP Request Little 2KB,200,OK,Thread Group 1 1-20,,true,,2308,122,20,20,http://192.168.33.4/cSE5YWFXH7Ev,7,0,0
1675687354365,1421,HTTP Request Large 16MB,200,OK,Thread Group 1 1-5,,true,,16777484,122,20,20,http://192.168.33.4/YjYws6KWlF1E,13,0,0
1675687355515,274,HTTP Request Medium 3MB,200,OK,Thread Group 1 1-11,,true,,3145994,122,20,20,http://192.168.33.4/p3wr15IiDlNB,33,0,0
1675687355841,26,HTTP Request Little 2KB,200,OK,Thread Group 1 1-18,,true,,2308,122,20,20,http://192.168.33.4/cSE5YWFXH7Ev,26,0,0
1675687355203,741,HTTP Request Large 16MB,200,OK,Thread Group 1 1-4,,true,,16777484,122,20,20,http://192.168.33.4/YjYws6KWlF1E,10,0,0
1675687355786,233,HTTP Request Medium 2MB,200,OK,Thread Group 1 1-5,,true,,2097418,122,20,20,http://192.168.33.4/cHZtINOg4AW0,8,0,0
1675687356002,32,HTTP Request Little 1KB,200,OK,Thread Group 1 1-4,,true,,1284,111,20,20,http://192.168.33.4/1,32,0,0
1675687355113,1035,HTTP Request Large 13MB,200,OK,Thread Group 1 1-16,,true,,13631755,122,20,20,http://192.168.33.4/TsVgQwj95YhF,18,0,0
1675687355626,605,HTTP Request Large 10MB,200,OK,Thread Group 1 1-8,,true,,10486027,122,20,20,http://192.168.33.4/fBc2MX4TAHP1,6,0,0
1675687354299,1947,HTTP Request Large 20MB,200,OK,Thread Group 1 1-6,,true,,20971788,122,20,20,http://192.168.33.4/ADfEpzbbF17b,10,0,0
1675687355955,298,HTTP Request Medium 2MB,200,OK,Thread Group 1 1-17,,true,,2097418,122,20,20,http://192.168.33.4/cHZtINOg4AW0,8,0,0
1675687354557,1728,HTTP Request Large 20MB,200,OK,Thread Group 1 1-7,,true,,20971788,122,20,20,http://192.168.33.4/ADfEpzbbF17b,31,0,0
1675687356285,6,HTTP Request Little 1KB,200,OK,Thread Group 1 1-7,,true,,1284,111,20,20,http://192.168.33.4/1,6,0,0
1675687355173,1135,HTTP Request Large 16MB,200,OK,Thread Group 1 1-15,,true,,16777484,122,20,20,http://192.168.33.4/YjYws6KWlF1E,21,0,0
1675687356247,73,HTTP Request Medium 1MB,200,OK,Thread Group 1 1-6,,true,,1048842,122,20,20,http://192.168.33.4/RiF2iE8dUBpB,4,0,0
1675687356148,247,HTTP Request Medium 3MB,200,OK,Thread Group 1 1-16,,true,,3145994,122,20,20,http://192.168.33.4/p3wr15IiDlNB,20,0,0
1675687356233,167,HTTP Request Medium 2MB,200,OK,Thread Group 1 1-13,,true,,2097418,122,20,20,http://192.168.33.4/cHZtINOg4AW0,13,0,0
